base,params,exp,teacher,n_examples,repeat,max_tokens,step,benchmark,mean,std,n_seeds,wandb_run,created,state
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,2,32768,1954,AMC23,0.5775,0.0416,10,ctzyhemq,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,2,32768,1954,HMMT,0.13,0.0457,10,y7cxuhxg,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,2,32768,1954,MATH500,0.6967,0.0042,3,g6z7hg1c,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,3,32768,1954,AIME24,0.2333,0.0314,10,c6kjt8l2,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,3,32768,1954,AIME25,0.1733,0.0306,10,tz2yx50m,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,3,32768,1954,AMC23,0.5925,0.0442,10,u81mtyt2,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,3,32768,1954,HMMT,0.09,0.0446,10,t0kcgci1,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,3,32768,1954,MATH500,0.7187,0.0232,3,jjamtgpk,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,AIME24,0.0,0.0,10,enc0iauv,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,AIME24,0.0,0.0,10,xjv4o814,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,AIME25,0.0,0.0,10,3n4b4ivw,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,AIME25,0.0,0.0,10,b0e7e2oh,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,AMC23,0.005,0.0105,10,0awnv4jm,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,AMC23,0.005,0.0105,10,3hii2fs7,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,HMMT,0.0,0.0,10,23hwv8fp,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,HMMT,0.0,0.0,10,a4gju76b,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,MATH500,0.0253,0.0064,3,qh56uhp9,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,1,32768,79,MATH500,0.0253,0.0064,3,2jw9zzx1,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,AIME24,0.0,0.0,10,syqblxmm,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,AIME24,0.0,0.0,10,bneyjulh,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,AIME25,0.0,0.0,10,htaoivb6,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,AIME25,0.0,0.0,10,nxky0y16,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,AMC23,0.04,0.0242,10,268oax2z,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,AMC23,0.04,0.0242,10,pe1f7edu,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,HMMT,0.0,0.0,10,5kktobuq,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,HMMT,0.0,0.0,10,h3gap7d3,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,MATH500,0.1833,0.0081,3,7axzxrei,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,2,32768,79,MATH500,0.1833,0.0081,3,oyms6rel,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,AIME24,0.0,0.0,10,nq8zjjhp,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,AIME24,0.0,0.0,10,z0hriukq,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,AIME25,0.0,0.0,10,gughij5i,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,AIME25,0.0,0.0,10,w1u8bi4r,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,AMC23,0.065,0.0459,10,nkhlnkws,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,AMC23,0.065,0.0459,10,22qlgq1t,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,HMMT,0.0,0.0,10,m6j19w2z,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,HMMT,0.0,0.0,10,xedl9r9m,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,MATH500,0.1727,0.0167,3,87a3v7c0,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,256,3,32768,79,MATH500,0.1727,0.0167,3,intpl3ya,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,AIME24,0.0033,0.0105,10,314o6mfo,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,AIME24,0.0033,0.0105,10,fct86s2m,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,AIME25,0.0,0.0,10,j8m7xbal,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,AIME25,0.0,0.0,10,o21bo5y6,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,AMC23,0.025,0.0236,10,7mx6j0bf,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,AMC23,0.025,0.0236,10,sjtulvwz,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,HMMT,0.0,0.0,10,dvseb741,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,HMMT,0.0,0.0,10,7plhu431,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,MATH500,0.0753,0.007,3,8jfae3f3,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,1,32768,159,MATH500,0.0753,0.007,3,97zuciqb,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,AIME24,0.0,0.0,10,g0ofqjym,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,AIME24,0.0,0.0,10,o24augf3,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,AIME25,0.0,0.0,10,wm9zv4m4,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,AIME25,0.0,0.0,10,unmq66zc,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,AMC23,0.0425,0.0334,10,mu2ofy6c,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,AMC23,0.0425,0.0334,10,7c1q12wb,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,HMMT,0.0,0.0,10,entrjp3w,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,HMMT,0.0,0.0,10,pspmbht2,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,MATH500,0.1653,0.0204,3,dwkb0c8p,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,2,32768,159,MATH500,0.1653,0.0204,3,x7e9j8pz,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,AIME24,0.0,0.0,10,vah0uhlx,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,AIME24,0.0,0.0,10,iw9sip5t,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,AIME25,0.0,0.0,10,ndwyqc3h,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,AIME25,0.0,0.0,10,pcelst5n,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,AMC23,0.0475,0.0275,10,3lxwcb1y,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,AMC23,0.0475,0.0275,10,yzj6h9d3,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,HMMT,0.0,0.0,10,hj845y5s,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,HMMT,0.0,0.0,10,4wn2k0yl,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,MATH500,0.17,0.0151,3,7m9fsm3v,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,512,3,32768,159,MATH500,0.17,0.0151,3,7tg4k3o6,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,AIME24,0.0,0.0,10,pvoay79m,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,AIME24,0.0,0.0,10,9v5g3jde,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,AIME25,0.0,0.0,10,r7o2y7m6,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,AIME25,0.0,0.0,10,8zq81wgh,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,AMC23,0.0225,0.0184,10,pkt17i5g,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,AMC23,0.0225,0.0184,10,1iri7i25,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,HMMT,0.0,0.0,10,h6ei2yti,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,HMMT,0.0,0.0,10,5urgepog,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,MATH500,0.0853,0.0099,3,7c4vlhmp,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,1,32768,159,MATH500,0.0853,0.0099,3,hxg8zn35,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,AIME24,0.0,0.0,10,d6z9kbx5,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,AIME24,0.0,0.0,10,n2ld0z6x,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,AIME25,0.0,0.0,10,gihuh1gy,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,AIME25,0.0,0.0,10,3uccavrc,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,AMC23,0.06,0.0357,10,d7xoqq61,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,AMC23,0.06,0.0357,10,yzkkbv68,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,HMMT,0.0,0.0,10,9mpommpi,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,HMMT,0.0,0.0,10,4rgh4nqh,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,MATH500,0.232,0.014,3,wv2z2ika,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,2,32768,159,MATH500,0.232,0.014,3,m7u4qgow,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,AIME24,0.0,0.0,10,2c6xeet8,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,AIME24,0.0,0.0,10,5xhsvq7d,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,AIME25,0.0033,0.0105,10,h8c46mng,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,AIME25,0.0033,0.0105,10,4oirs3we,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,AMC23,0.05,0.0264,10,2ic9i4wq,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,AMC23,0.05,0.0264,10,4f29f09e,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,HMMT,0.0,0.0,10,lwn5rr2q,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,HMMT,0.0,0.0,10,hzc6tuxv,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,MATH500,0.242,0.0092,3,guyftfde,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956n,qwen3pt5-397b,1024,3,32768,159,MATH500,0.242,0.0092,3,t7o0f76s,2026-04-13,finished
